Zeitstempel	Drehzahl	Drehmoment	Leistung	Durchfluss DN 20	Durchfluss DN 40	Druck 1	Druck 2	Druck 3	Druck 4	Druck 5	Druck 6	Temperatur Thermoelement	Temperatur Leitung	Taupunkttemperatur
hh:mm:ss	U/min	Nm	W	Nm³/h	Nm³/h	bar	bar	bar	bar	bar	bar	°C	°C	°C
 10:10:16	3279,063205	-3,721785	-1200,048026	0,101874	61,106935	0,979627	0,978078	0,974929	0,979704	0,978802	0,979884	20,947452	21,911278	-2,227247
 10:10:17	3278,789230	-3,718901	-1199,011004	0,100586	62,574053	0,979572	0,978091	0,974966	0,979753	0,978785	0,979888	20,943150	21,910134	-2,230699
 10:10:18	3279,135304	-3,698714	-1192,636632	0,359512	55,445586	0,980283	0,978054	0,974696	0,979647	0,978858	0,979896	20,945440	21,937377	-2,273968
 10:10:19	3279,183369	-3,695911	-1191,751302	0,395474	54,455521	0,980382	0,978049	0,974659	0,979632	0,978868	0,979898	20,945758	21,941161	-2,279977
 10:10:20	3279,361213	-3,772972	-1216,670138	0,149215	51,280122	0,979861	0,977839	0,974772	0,979397	0,978873	0,979927	20,948539	21,919360	-2,328241
 10:10:21	3279,380439	-3,781303	-1219,364066	0,122593	50,936835	0,979804	0,977816	0,974785	0,979371	0,978873	0,979930	20,948840	21,917003	-2,333459
 10:10:22	3280,223995	-3,718821	-1199,543640	0,114219	55,873255	0,980079	0,978038	0,974674	0,979588	0,978971	0,979806	20,922232	21,915200	-2,381684
 10:10:23	3280,267254	-3,715616	-1198,527208	0,113790	56,126405	0,980093	0,978049	0,974668	0,979600	0,978976	0,979800	20,920868	21,915108	-2,384157
 10:10:24	3279,690464	-3,824559	-1233,437135	0,113790	56,912703	0,979966	0,977990	0,974832	0,979699	0,978907	0,980009	20,898897	21,878598	-2,431931
 10:10:25	3279,676044	-3,827283	-1234,309883	0,113790	56,932361	0,979963	0,977988	0,974836	0,979702	0,978906	0,980014	20,898348	21,877685	-2,433126
 10:10:26	3279,577509	-3,814146	-1230,033737	0,721170	52,823951	0,980065	0,978156	0,974962	0,979693	0,978901	0,979763	20,923949	21,905160	-2,474160
 10:10:27	3079,524637	-3,808859	-1228,308224	0,691327	52,972581	0,980066	0,978153	0,974960	0,979696	0,978906	0,979770	20,923105	21,906108	-2,476420
 10:10:28	3078,493625	-3,705764	-1194,660719	0,109389	55,870858	0,980084	0,978091	0,974934	0,979763	0,978999	0,979907	20,906645	21,924582	-2,520473
 10:10:29	3078,666662	-3,717539	-1198,526938	0,110677	55,952844	0,980080	0,978080	0,974920	0,979731	0,978987	0,979900	20,904147	21,920856	-2,524381
 10:10:30	3080,858464	-3,866694	-1247,499037	0,126994	56,991333	0,980037	0,977942	0,974747	0,979329	0,978841	0,979814	20,872508	21,873659	-2,573882
 10:10:31	3080,810398	-3,861488	-1245,799929	0,126457	56,682088	0,980079	0,977938	0,974765	0,979338	0,978862	0,979874	20,874850	21,879262	-2,579212
 10:10:32	3080,464324	-3,823998	-1233,566351	0,122593	54,455521	0,980382	0,977909	0,974892	0,979399	0,979017	0,980312	20,891710	21,919608	-2,617592
 10:10:33	3080,190348	-3,828324	-1234,851188	0,240462	54,323192	0,980285	0,977951	0,974873	0,979416	0,979003	0,980277	20,890357	21,915934	-2,625458
 10:10:34	3078,592160	-3,853557	-1242,346069	0,928032	53,551277	0,979721	0,978198	0,974766	0,979511	0,978920	0,980075	20,882465	21,894502	-2,671346
 10:10:35	3070,315231	-3,835614	-1233,312263	0,792021	53,618400	0,979737	0,978168	0,974751	0,979531	0,978929	0,980048	20,889669	21,897939	-2,680204
 10:10:36	3030,113008	-3,748460	-1189,433781	0,131395	53,944427	0,979814	0,978026	0,974677	0,979627	0,978976	0,979921	20,924661	21,914634	-2,723227
 10:10:37	3028,469160	-3,768646	-1195,178095	0,129463	53,776140	0,979832	0,978040	0,974669	0,979598	0,978926	0,979948	20,914774	21,913074	-2,731575
 10:10:38	3022,624367	-3,840420	-1215,602323	0,122593	53,177786	0,979898	0,978091	0,974640	0,979492	0,978752	0,980047	20,879620	21,907529	-2,761259
 10:10:39	3019,283799	-3,849232	-1217,035321	0,121519	52,194913	0,979886	0,978073	0,974689	0,979472	0,978788	0,980002	20,876671	21,901232	-2,771596
 10:10:40	3008,928040	-3,876547	-1221,477616	0,118191	49,148006	0,979851	0,978016	0,974840	0,979409	0,978901	0,979865	20,867530	21,881712	-2,803641
 10:10:41	3008,690115	-3,855400	-1214,719473	0,337827	50,782932	0,979806	0,978009	0,974779	0,979511	0,978917	0,979851	20,870519	21,889147	-2,816095
 10:10:42	3008,041228	-3,797724	-1196,288174	0,936834	55,241819	0,979683	0,977988	0,974612	0,979790	0,978962	0,979814	20,878672	21,909424	-2,850062
 10:10:43	3008,416140	-3,781062	-1191,186712	0,680056	54,793054	0,979819	0,977963	0,974673	0,979677	0,979029	0,979808	20,876342	21,912202	-2,865675
 10:10:44	3009,223644	-3,745175	-1180,198950	0,126994	53,826482	0,980112	0,977909	0,974803	0,979432	0,979176	0,979795	20,871323	21,918187	-2,899304
 10:10:45	3008,988122	-3,735082	-1176,926679	0,123988	52,947170	0,980112	0,977958	0,974848	0,979468	0,979095	0,979817	20,872132	21,918187	-2,914341
 10:10:46	3008,533901	-3,715616	-1170,615872	0,118191	51,251354	0,980112	0,978054	0,974934	0,979539	0,978938	0,979860	20,873694	21,918187	-2,943341
 10:10:47	3009,379858	-3,727152	-1174,581823	0,214376	52,448062	0,980061	0,978108	0,974846	0,979630	0,978862	0,979920	20,867680	21,916246	-2,959923
 10:10:48	3010,701665	-3,745175	-1180,778620	0,364664	54,317918	0,979981	0,978193	0,974710	0,979772	0,978743	0,980014	20,858285	21,913213	-2,985832
 10:10:50	3010,374818	-3,758793	-1184,942742	0,373789	53,315388	0,979950	0,978075	0,974720	0,979679	0,978832	0,979979	20,839608	21,902803	-3,005472
 10:10:51	3009,913387	-3,778018	-1190,821502	0,386671	51,900051	0,979907	0,977909	0,974733	0,979548	0,978957	0,979930	20,813241	21,888107	-3,033200
 10:10:52	3011,687012	-3,805414	-1200,169912	0,272666	53,013334	0,980025	0,977985	0,974764	0,979571	0,978887	0,979852	20,830310	21,895802	-3,054698
 10:10:53	3013,953310	-3,840420	-1212,115103	0,126994	54,435863	0,980177	0,978081	0,974803	0,979600	0,978799	0,979753	20,852121	21,905634	-3,082169
 10:10:54	3013,761047	-3,838818	-1211,532192	0,122700	54,502986	0,980095	0,977972	0,974776	0,979593	0,978939	0,979785	20,838591	21,889459	-3,103775
 10:10:55	3013,559171	-3,837136	-1210,920135	0,118191	54,573465	0,980009	0,977858	0,974747	0,979586	0,979087	0,979818	20,824384	21,872475	-3,126461
 10:10:56	3013,962923	-3,847229	-1214,268417	0,429289	55,117162	0,979780	0,977949	0,974702	0,979559	0,979075	0,979668	20,849397	21,912750	-3,153770
 10:10:57	3014,347449	-3,856842	-1217,457258	0,725572	55,634968	0,979562	0,978035	0,974659	0,979534	0,979064	0,979525	20,873220	21,951108	-3,179779
 10:10:58	3013,554365	-3,837456	-1211,020712	0,399660	54,474699	0,979892	0,977980	0,974704	0,979547	0,979141	0,979750	20,862280	21,938272	-3,203858
 10:10:59	3012,869428	-3,820714	-1205,461877	0,118191	53,472648	0,980177	0,977932	0,974743	0,979558	0,979208	0,979944	20,852832	21,927187	-3,224653
 10:11:00	3010,619953	-3,809179	-1200,927086	0,118191	53,081416	0,979893	0,978091	0,974871	0,979536	0,979088	0,979958	20,868097	21,928712	-3,254586
 10:11:01	3009,026575	-3,801008	-1197,714942	0,118191	52,804294	0,979693	0,978203	0,974962	0,979520	0,979003	0,979967	20,878909	21,929792	-3,275788
 10:11:02	2983,551768	-3,897134	-1217,444100	0,118191	52,600527	0,979812	0,978160	0,974882	0,979449	0,979049	0,979984	20,841614	21,904374	-3,302496
 10:11:03	2967,247892	-3,958655	-1230,070762	0,118191	52,470117	0,979888	0,978133	0,974831	0,979404	0,979078	0,979995	20,817746	21,888107	-3,319589
 10:11:04	2892,561248	-3,943515	-1194,584876	0,379049	51,771079	0,980238	0,978013	0,974877	0,979493	0,978943	0,980001	20,803226	21,867362	-3,348721
 10:11:05	2853,834841	-3,935665	-1176,184787	0,514309	51,408614	0,980419	0,977951	0,974901	0,979539	0,978873	0,980005	20,795698	21,856605	-3,363826
 10:11:06	2825,101335	-3,971552	-1174,909330	0,397084	50,442042	0,980076	0,977970	0,974790	0,979685	0,978911	0,979801	20,837307	21,894779	-3,391527
 10:11:07	2811,760779	-3,988214	-1174,317153	0,342658	49,993277	0,979916	0,977979	0,974738	0,979753	0,978929	0,979707	20,856625	21,912503	-3,404388
 10:11:08	2809,391156	-3,923168	-1154,197945	0,187002	49,548347	0,979929	0,977903	0,974771	0,979638	0,979153	0,979987	20,822082	21,898598	-3,436489
 10:11:09	2808,410622	-3,896253	-1145,872756	0,122593	49,364238	0,979935	0,977872	0,974785	0,979590	0,979246	0,980102	20,807789	21,892844	-3,449772
 10:11:10	2810,124153	-3,826722	-1126,106575	0,119265	52,292241	0,979907	0,978094	0,974795	0,979632	0,978982	0,979919	20,808327	21,908782	-3,479519
 10:11:11	2810,676904	-3,804293	-1119,730387	0,118191	53,236758	0,979898	0,978165	0,974799	0,979646	0,978896	0,979860	20,808500	21,913924	-3,489115
 10:11:12	2808,446671	-3,924771	-1154,266504	0,344912	52,699774	0,979716	0,977994	0,974933	0,979628	0,978962	0,979871	20,796843	21,923721	-3,519154
 10:11:13	2807,819418	-3,958655	-1163,979787	0,408678	52,548747	0,979665	0,977946	0,974971	0,979623	0,978980	0,979874	20,793564	21,926476	-3,527602
 10:11:14	2807,026339	-4,006237	-1177,636943	0,178414	50,270399	0,980010	0,977864	0,974712	0,979529	0,979149	0,979927	20,803487	21,920948	-3,559532
 10:11:15	2806,834077	-4,017772	-1180,947769	0,122593	49,718073	0,980093	0,977844	0,974650	0,979506	0,979190	0,979939	20,805892	21,919608	-3,567272
 10:11:16	2812,217400	-3,821515	-1125,397085	0,115078	53,661551	0,979823	0,978082	0,974753	0,979618	0,979261	0,979896	20,806499	21,915969	-3,601479
 10:11:17	2813,140255	-3,787871	-1115,874111	0,113790	54,337576	0,979776	0,978123	0,974771	0,979637	0,979274	0,979888	20,806603	21,915345	-3,607343
 10:11:18	2810,631242	-3,995503	-1175,983355	0,125384	53,112101	0,980095	0,978042	0,974775	0,979477	0,978787	0,979835	20,806395	21,919920	-3,640801
 10:11:19	2810,282768	-4,024341	-1184,331861	0,126994	52,941896	0,980140	0,978030	0,974775	0,979455	0,978719	0,979828	20,806366	21,920555	-3,645448
 10:11:20	2806,903772	-3,954329	-1162,330683	0,583871	50,045058	0,980157	0,977983	0,974663	0,979649	0,978922	0,979849	20,786591	21,910019	-3,675992
 10:11:21	2806,637009	-3,948802	-1160,593748	0,619940	49,816360	0,980158	0,977979	0,974654	0,979665	0,978938	0,979851	20,785029	21,909187	-3,678403
 10:11:22	2810,948474	-3,723867	-1096,159205	0,146853	54,472301	0,980008	0,978156	0,974849	0,979620	0,978659	0,979740	20,761125	21,875843	-3,710564
 10:11:23	2811,169575	-3,712332	-1092,854869	0,122593	54,711068	0,980000	0,978165	0,974859	0,979618	0,978645	0,979735	20,759899	21,874133	-3,712214
 10:11:24	2811,650228	-3,875746	-1141,156822	0,135474	52,889157	0,980254	0,977847	0,974873	0,979436	0,979004	0,979794	20,798294	21,948306	-3,737193
 10:11:25	2811,602163	-3,881193	-1142,740568	0,135474	52,871417	0,980259	0,977845	0,974866	0,979433	0,979008	0,979796	20,799115	21,949941	-3,738468
 10:11:26	2809,198894	-3,935665	-1157,788445	0,122593	53,983742	0,980177	0,978054	0,974589	0,979497	0,978817	0,979814	20,793564	21,941161	-3,764513
 10:11:27	2809,323864	-3,924610	-1154,584992	0,161882	53,967440	0,980142	0,978061	0,974606	0,979495	0,978832	0,979815	20,791760	21,938838	-3,765801
 10:11:28	2811,760779	-3,709048	-1092,117649	0,928032	53,649565	0,979469	0,978198	0,974943	0,979446	0,979129	0,979832	20,756580	21,893555	-3,790917
 10:11:29	2808,148668	-3,722986	-1094,746692	0,871352	53,507168	0,979527	0,978190	0,974932	0,979469	0,979103	0,979849	20,756718	21,894334	-3,792266
 10:11:31	2762,395268	-3,899537	-1128,047891	0,153402	51,703476	0,980261	0,978095	0,974799	0,979763	0,978766	0,980056	20,758476	21,904213	-3,809351
 10:11:32	2753,467149	-3,905145	-1125,981106	0,150181	51,782585	0,980184	0,978081	0,974800	0,979724	0,978804	0,980030	20,761078	21,907275	-3,812795
 10:11:33	2689,184687	-3,945518	-1111,100253	0,126994	52,352172	0,979627	0,977979	0,974808	0,979446	0,979078	0,979846	20,779814	21,929319	-3,837593
 10:11:34	2683,474546	-3,938308	-1106,740174	0,127638	52,959156	0,979670	0,977982	0,974806	0,979463	0,979063	0,979841	20,771660	21,923149	-3,841154
 10:11:35	2650,165390	-3,896253	-1081,306379	0,131395	56,499897	0,979916	0,978002	0,974794	0,979562	0,978976	0,979809	20,724098	21,887160	-3,861923
 10:11:36	2641,494446	-3,915478	-1083,014505	0,271378	56,507568	0,979920	0,978006	0,974795	0,979590	0,978972	0,979784	20,718778	21,886882	-3,865204
 10:11:37	2605,726804	-3,994782	-1090,060526	0,848808	56,539212	0,979935	0,978021	0,974799	0,979702	0,978957	0,979679	20,696833	21,885739	-3,878737
 10:11:38	2604,688599	-4,038760	-1101,604651	0,683598	55,559695	0,979953	0,978030	0,974813	0,979688	0,978941	0,979711	20,706201	21,892289	-3,881933
 10:11:39	2600,997202	-4,195125	-1142,650429	0,096185	52,076968	0,980019	0,978063	0,974864	0,979637	0,978882	0,979828	20,739509	21,915582	-3,893295
 10:11:40	2601,934471	-4,112617	-1120,555768	0,100479	51,185190	0,980048	0,978078	0,974857	0,979579	0,978910	0,979844	20,733091	21,903104	-3,896597
 10:11:41	2604,840004	-3,856842	-1052,062319	0,113790	48,420680	0,980140	0,978123	0,974836	0,979399	0,978994	0,979893	20,713192	21,864422	-3,906834
 10:11:42	2604,147867	-3,964503	-1081,123706	0,116366	50,129441	0,979927	0,978115	0,974833	0,979425	0,979069	0,979892	20,716731	21,868373	-3,911467
 10:11:43	2602,475203	-4,224684	-1151,355391	0,122593	54,258946	0,979413	0,978095	0,974827	0,979488	0,979250	0,979888	20,725284	21,877922	-3,922665
